,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Suburb-Encoded,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges
9957,Mill Park,31 Development Bvd,1.1112156319690585,h,-0.5524654453346076,S,Ray,24/06/2017,1.322691001173982,-0.2569866868832388,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.021196191086160356,0.032408703463014804,0.9743582113018108,1.8876933784360221,0.8449845629345554,Northern Metropolitan,0.7022127233435131,0.4506092035710701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9958,Mill Park,1/6 Patmore Ct,-0.9814633698531323,h,-1.024084471949223,S,Ray,24/06/2017,1.322691001173982,-0.2569866868832388,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.07553300132224484,-0.1274873077168975,0.5450756771635841,1.9284469257612111,0.43069064433300036,Northern Metropolitan,0.7022127233435131,0.4506092035710701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9959,Mitcham,395 Mitcham Rd,-0.9814633698531323,h,-0.2904548749931547,S,Ray,24/06/2017,1.2034102747112803,0.2944415788028935,-0.9470351748622228,0.6733666682978894,-0.6337801554835224,-0.0472159061353283,0.40303471781645317,0.14262330140899648,-0.1421613254872526,1.9150273227313028,Eastern Metropolitan,-0.13324836461890238,0.4616828465891323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9960,Mitcham,8 Tourello St,0.06487613105796312,h,-0.18095792022359228,VB,Noel,24/06/2017,1.2034102747112803,0.2944415788028935,0.08828423220821574,-0.7723755222926781,-1.6726355140170808,0.055778130340978796,-0.048001429326883296,0.14262330140899648,-0.01636786826372774,1.9809486547271962,Eastern Metropolitan,-0.13324836461890238,0.4616828465891323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9961,Montmorency,146 Sherbourne Rd,0.06487613105796312,h,-0.5016275734773108,S,Buckingham,24/06/2017,1.0330092369074202,-0.12464390311856703,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.07256791244295586,-0.048001429326883296,0.14262330140899648,1.2154491055305356,1.3163461455845062,Eastern Metropolitan,-0.8138590923739593,0.49490377564331883,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9962,Moonee Ponds,4/342 Ascot Vale Rd,-2.0278028707642277,u,-1.235257170433379,PI,Nelson,24/06/2017,-0.671001141131179,-0.7312149953733125,-1.9823545819326613,-0.7723755222926781,-0.6337801554835224,-0.11136790939064366,-0.20290646674742263,0.14262330140899648,0.5058579285748139,-0.6784237370549391,Western Metropolitan,-0.2791914032214129,0.5170510616794433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9963,Moonee Ponds,184 Maribyrnong Rd,0.06487613105796312,h,0.46820259733881353,S,Brad,24/06/2017,-0.671001141131179,-0.7312149953733125,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.02741899888075832,-0.048001429326883296,0.14262330140899648,0.48125439381193474,-0.8044922697768329,Western Metropolitan,-0.2791914032214129,0.5170510616794433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9964,Moorabbin,1A Dactyl Rd,0.06487613105796312,h,0.5096550159301478,S,Buxton,24/06/2017,0.7092472650800866,0.9230698016850842,0.08828423220821574,0.6733666682978894,2.482785920117153,0.07732919393456131,-0.048001429326883296,0.14262330140899648,-1.6637953215909023,0.45186245898900107,Southern Metropolitan,-1.118991955555421,0.5281247046975054,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9965,Mordialloc,1/73 Chute St,1.1112156319690585,h,-0.24352760866334225,S,O'Brien,24/06/2017,1.936134737267878,0.9892411935674201,1.1236036392786544,0.6733666682978894,0.4050752030500361,-0.03644037433853704,0.03333295786289869,0.2767740933271923,-2.3954665938466504,0.949303867873842,South-Eastern Metropolitan,-0.8689017720346871,0.5502719907336298,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9966,Mordialloc,9 David St,-0.9814633698531323,h,0.05367841142547005,S,Ray,24/06/2017,1.936134737267878,0.9892411935674201,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,0.03773537942542135,-0.048001429326883296,0.14262330140899648,-2.4137615299523536,0.9424711458713815,South-Eastern Metropolitan,-0.8689017720346871,0.5502719907336298,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9967,Mount Evelyn,17 Inverness Rd,0.06487613105796312,h,-0.7128002719614669,VB,Max,24/06/2017,3.657185219086864,7.61740894711473,0.08828423220821574,-0.7723755222926781,2.482785920117153,0.4577305257375641,-0.046152920527115525,-0.9305830339365704,0.11901465891856493,3.628115834930518,Eastern Victoria,-0.895852129710894,0.561345633751692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9968,Mount Waverley,5 Armstrong St,0.06487613105796312,h,0.19446021041490746,VB,McGrath,24/06/2017,0.6922071612997004,0.48192718913617844,0.08828423220821574,-0.7723755222926781,2.482785920117153,0.062293568171596765,-0.06463800852479325,-20.623919287527723,-0.7403426501578252,1.2125080182514543,Eastern Metropolitan,1.3501632718807939,0.5724192767697542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9969,Mount Waverley,13 Baily St,1.1112156319690585,h,0.4869735038707385,S,Ray,24/06/2017,0.6922071612997004,0.48192718913617844,1.1236036392786544,0.6733666682978894,2.482785920117153,0.033224691696531986,-0.048001429326883296,0.14262330140899648,-0.7452633571104369,1.4433770335177754,Eastern Metropolitan,1.3501632718807939,0.5724192767697542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9970,Mount Waverley,3/20 Briggs St,1.1112156319690585,t,-0.16531549811365479,SP,Buxton,24/06/2017,0.6922071612997004,0.48192718913617844,1.1236036392786544,0.6733666682978894,0.4050752030500361,-0.09081922084792546,-0.048001429326883296,0.14262330140899648,-1.076969474503121,1.1419673812394278,Eastern Metropolitan,1.3501632718807939,0.5724192767697542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9971,Mount Waverley,2/40 Carrol Gr,0.06487613105796312,u,-0.3217397192130297,S,Buxton,24/06/2017,0.6922071612997004,0.48192718913617844,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.07377884498323231,-0.048001429326883296,0.14262330140899648,-1.0511042200088603,1.1162724970893065,Eastern Metropolitan,1.3501632718807939,0.5724192767697542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9972,Mount Waverley,30 Howell Dr,0.06487613105796312,h,0.27267232096459487,S,Ray,24/06/2017,0.6922071612997004,0.48192718913617844,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.04099309834073033,-0.048001429326883296,0.14262330140899648,-1.0003830868053547,1.2773707595139596,Eastern Metropolitan,1.3501632718807939,0.5724192767697542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9973,Mulgrave,73 Lea Rd,0.06487613105796312,h,-0.32956093026799843,S,Win,24/06/2017,1.4760519351974564,0.713527060724354,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.04525319230690362,-0.048001429326883296,0.008472509490800641,-1.4949772215257913,1.6620241375973324,South-Eastern Metropolitan,-0.07797729209651186,0.5834929197878164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9974,Murrumbeena,3 Atkinson St,0.06487613105796312,h,0.5229510747235947,S,Woodards,24/06/2017,-0.006437093696125324,0.6363271035282955,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.005158190272331514,-0.048001429326883296,0.14262330140899648,-1.1901457344123834,0.7202633275090794,Southern Metropolitan,-0.6880146255977726,0.5945665628058786,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9975,Murrumbeena,2/41 Kangaroo Rd,0.06487613105796312,u,0.2265271757402793,S,Ray,24/06/2017,-0.006437093696125324,0.6363271035282955,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.024161279965449336,-0.048001429326883296,0.14262330140899648,-1.1162089581505628,0.7516361074076278,Southern Metropolitan,-0.6880146255977726,0.5945665628058786,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9976,Murrumbeena,17/190 Murrumbeena Rd,-2.0278028707642277,u,-1.1241959734528228,S,Gary,24/06/2017,-0.006437093696125324,0.6363271035282955,-1.9823545819326613,-0.7723755222926781,-0.6337801554835224,0.20638498173334027,-0.048001429326883296,0.14262330140899648,-1.1193632574791508,0.6731079221402014,Southern Metropolitan,-0.6880146255977726,0.5945665628058786,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9977,Murrumbeena,22 Wahroongaa Rd,1.1112156319690585,h,1.3207146023304066,S,Marshall,24/06/2017,-0.006437093696125324,0.6363271035282955,1.1236036392786544,-0.7723755222926781,0.4050752030500361,0.03999072328986603,0.05366655466034419,-1.198884617772962,-1.0042944179728612,0.745765740616816,Southern Metropolitan,-0.6880146255977726,0.5945665628058786,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9978,Narre Warren,6 Saxonwood Dr,0.06487613105796312,h,-0.7479957217088262,SP,Ray,24/06/2017,4.083187813596513,7.716666034938234,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.06304534945974499,-0.048001429326883296,0.14262330140899648,-2.800983315527972,3.0007564724774616,South-Eastern Metropolitan,0.4388757538463384,0.6056402058239407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9979,Newport,36 Davies St,0.06487613105796312,h,0.27267232096459487,S,Greg,24/06/2017,-0.671001141131179,-0.995900562902656,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.05398193772866234,-0.048001429326883296,0.14262330140899648,-0.451913519553093,-1.0498928487390784,Western Metropolitan,-0.44683176368188665,0.6277874918600651,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9980,Newport,112 Johnston St,0.06487613105796312,h,0.24138747674471991,S,Williams,24/06/2017,-0.671001141131179,-0.995900562902656,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.04070046830471033,-0.05354695572618662,-1.7354877854457456,-0.3418915589725084,-1.1484380224087458,Western Metropolitan,-0.44683176368188665,0.6277874918600651,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9981,Newport,36 Junction St,0.06487613105796312,h,0.22574505463478242,SP,Hunter,24/06/2017,-0.671001141131179,-0.995900562902656,0.08828423220821574,-0.7723755222926781,0.4050752030500361,-0.016643467083967068,-0.09051713172154206,-0.6622814501001786,-0.3291481896850629,-1.1190861884544137,Western Metropolitan,-0.44683176368188665,0.6277874918600651,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9982,Niddrie,48 Ida St,1.1112156319690585,h,0.3743480646791886,S,Barry,24/06/2017,0.04468321764503278,-0.6981292994321446,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.022950347425172886,-0.048001429326883296,0.14262330140899648,0.8038761291384037,-1.044696130596339,Western Metropolitan,-1.1792876710343925,0.6388611348781273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9983,Noble Park,21 Conley St,0.06487613105796312,h,-0.6502305835217169,S,Leyton,24/06/2017,2.14061598263251,0.7576413219792446,0.08828423220821574,-0.7723755222926781,0.4050752030500361,-0.00210902884643468,-0.07388055252363211,-0.1256782824273952,-2.1925820610328066,1.7717326317214694,South-Eastern Metropolitan,0.9938704076868714,0.6499347778961895,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9984,North Melbourne,106/25 Oxford St,-0.9814633698531323,u,-0.7910123825111544,VB,Alexkarbon,24/06/2017,-1.4207657074681628,-0.5988722116086408,-0.9470351748622228,0.6733666682978894,-0.6337801554835224,0.16654057346148424,-0.13118432531643306,1.2426597951382026,0.10854238514769562,-0.3948176561919581,Northern Metropolitan,-0.1446680077020409,0.6610084209142517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9985,North Melbourne,2/7 Oxford St,-0.9814633698531323,u,-0.35302456343290467,VB,W.B.,24/06/2017,-1.4207657074681628,-0.5988722116086408,-0.9470351748622228,2.119108858888457,-0.6337801554835224,0.16654057346148424,-0.048001429326883296,0.14262330140899648,0.10854238514769562,-0.3948176561919581,Northern Metropolitan,-0.1446680077020409,0.6610084209142517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9986,North Warrandyte,46 Osborne Rd,2.157555132880154,h,0.7419449842627196,VB,Jellis,24/06/2017,1.8679743221463343,0.08489883784216323,2.1589230463490927,2.119108858888457,2.482785920117153,0.9178206740842791,0.31245778662783236,0.4109248852453882,0.9525067135006944,2.3600203725830604,Eastern Metropolitan,-1.460896069464589,0.6720820639323138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9987,Northcote,114 Beavers Rd,0.06487613105796312,h,-0.11838823178384232,VB,Nelson,24/06/2017,-0.824362075154653,-0.3893294706479105,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.09282397094965407,-0.048001429326883296,0.14262330140899648,0.5461067880073608,-0.02469584180368936,Northern Metropolitan,0.8929207628319267,0.6831557069503761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9988,Northcote,128 Charles St,0.06487613105796312,h,0.25702989885465743,S,Nelson,24/06/2017,-0.824362075154653,-0.3893294706479105,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.0780389389494056,-0.048001429326883296,0.14262330140899648,0.4003781590272922,0.006291996010363543,Northern Metropolitan,0.8929207628319267,0.6831557069503761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9989,Northcote,78 Jenkins St,0.06487613105796312,h,0.8045146727024696,S,Jellis,24/06/2017,-0.824362075154653,-0.3893294706479105,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.0011486900688743036,-0.048001429326883296,0.14262330140899648,0.55052280706742,0.14727703451240384,Northern Metropolitan,0.8929207628319267,0.6831557069503761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9990,Northcote,23 Leonard St,0.06487613105796312,h,0.3117783762394386,VB,Jellis,24/06/2017,-0.824362075154653,-0.3893294706479105,0.08828423220821574,-0.7723755222926781,-1.6726355140170808,-0.07854012647483775,-0.048001429326883296,0.14262330140899648,0.3473859303072998,0.17268321209894824,Northern Metropolitan,0.8929207628319267,0.6831557069503761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9991,Northcote,22 Waterloo Rd,0.06487613105796312,h,0.4290965420639698,VB,Nelson,24/06/2017,-0.824362075154653,-0.3893294706479105,0.08828423220821574,-0.7723755222926781,-1.6726355140170808,-0.07202468864421979,-0.048001429326883296,-1.4671862016093538,0.42649575746791873,0.06807520059608488,Northern Metropolitan,0.8929207628319267,0.6831557069503761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9992,Nunawading,5 Lynette St,1.1112156319690585,h,-0.001070065959311158,PI,Ray,24/06/2017,0.8966884066643325,0.28341301348917086,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.03472825427282844,0.11836436265221623,0.14262330140899648,0.007100118740863356,1.6975350449063262,Eastern Metropolitan,-0.5667380160548413,0.7053029929865005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9993,Oak Park,4 Barina Rd,0.06487613105796312,h,-0.3983875875517234,S,Stockdale,24/06/2017,0.18100404788812055,-0.654015038177254,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.02445391000146934,-0.048001429326883296,0.14262330140899648,1.192738150364863,-0.6945913046103112,Northern Metropolitan,-1.097066240835795,0.7163766360045627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9994,Oak Park,79 New Rd,1.1112156319690585,h,-0.0059379877199237045,SP,Rendina,24/06/2017,0.18100404788812055,-0.654015038177254,1.1236036392786544,0.6733666682978894,2.482785920117153,-0.0013572475582864529,0.07030313385825414,0.9743582113018108,1.2102760546317373,-0.860020165487247,Northern Metropolitan,-1.097066240835795,0.7163766360045627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9995,Oak Park,3/13 Sylvester St,-0.9814633698531323,t,-0.8066548046210918,SP,Eview,24/06/2017,0.18100404788812055,-0.654015038177254,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.1068572216617543,-0.14597239571457524,1.32315027028912,1.119432233968778,-0.7889983508698064,Northern Metropolitan,-1.097066240835795,0.7163766360045627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9996,Oakleigh,5 Eastgate St,2.157555132880154,h,1.0547934264614693,S,HAR,24/06/2017,0.3684451894723667,0.6694127994694634,2.1589230463490927,0.6733666682978894,0.4050752030500361,-0.0031114038972989825,0.2976697162296902,-0.7964322420183745,-1.2042769954043036,0.9019559914617591,Southern Metropolitan,-0.9661971311030274,0.7274502790226248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9997,Oakleigh East,33 Greta St,0.06487613105796312,h,0.21010263252484493,S,Buxton,24/06/2017,0.3684451894723667,0.6694127994694634,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.03548003556097667,-0.0683350261243288,-0.1256782824273952,-1.303321994321556,1.1858507788891373,Southern Metropolitan,-1.1208190984487232,0.7385239220406871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9998,Oakleigh South,10 Devoy St,1.1112156319690585,h,0.6637328737130321,S,Buxton,24/06/2017,0.9137285104447185,0.6804413647831861,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.009668878001220876,-0.048001429326883296,0.14262330140899648,-1.3667864968124177,0.8663488486323935,South-Eastern Metropolitan,-0.8593092718448507,0.7495975650587492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9999,Oakleigh South,4 Hardy Ct,1.1112156319690585,h,0.21792384357981368,S,Buxton,24/06/2017,0.9137285104447185,0.6804413647831861,1.1236036392786544,0.6733666682978894,2.482785920117153,0.01518194078097454,-0.048001429326883296,0.14262330140899648,-1.4663361836222226,1.0682509720296987,South-Eastern Metropolitan,-0.8593092718448507,0.7495975650587492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10000,Oakleigh South,192 Haughton Rd,0.06487613105796312,h,0.2961359541295011,S,HAR,24/06/2017,0.9137285104447185,0.6804413647831861,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.046255567357767924,-0.048001429326883296,0.14262330140899648,-1.3073594974621559,1.0445770338243408,South-Eastern Metropolitan,-0.8593092718448507,0.7495975650587492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10001,Oakleigh South,266 Warrigal Rd,1.1112156319690585,h,-0.04017612123415488,S,Buxton,24/06/2017,0.9137285104447185,0.6804413647831861,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.016434909594554917,-0.048001429326883296,0.14262330140899648,-1.3334770959026927,0.8583613003764468,South-Eastern Metropolitan,-0.8593092718448507,0.7495975650587492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10002,Ormond,1/276 Grange Rd,-0.9814633698531323,h,-0.44687909609252957,S,Gary,24/06/2017,0.21508425544889273,1.0884982813909239,-0.9470351748622228,-0.7723755222926781,0.4050752030500361,-0.07653537637310914,-0.048001429326883296,0.14262330140899648,-1.167434779246621,0.47582510375875603,Southern Metropolitan,-0.8853460580744066,0.7717448510948736,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10003,Pakenham,69 Willowtree Dr,1.1112156319690585,h,-1.0405090151646572,S,C21,24/06/2017,6.332481512607464,7.771808861506847,1.1236036392786544,0.6733666682978894,0.4050752030500361,-0.03343324918594413,-0.048001429326883296,0.14262330140899648,-3.3503360865924248,4.412820274483371,Eastern Victoria,2.267845790041807,0.7828184941129358,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10004,Parkdale,22 Keith St,1.1112156319690585,h,0.35088443151428234,SP,Buxton,24/06/2017,1.936134737267878,0.9892411935674201,1.1236036392786544,0.6733666682978894,0.4050752030500361,0.009668878001220876,-0.003637218132456759,0.14262330140899648,-2.3104266839483145,0.8610558949684617,South-Eastern Metropolitan,-0.5407012298252855,0.7938921371309979,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10005,Parkdale,36A Warrigal Rd,0.06487613105796312,h,0.5073086526136572,VB,Buxton,24/06/2017,1.936134737267878,0.9892411935674201,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.07503181379681269,-0.048001429326883296,1.135339161603646,-2.287463384836276,0.7195896788607338,South-Eastern Metropolitan,-0.5407012298252855,0.7938921371309979,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10006,Pascoe Vale,44 Arndt Rd,0.06487613105796312,h,-0.18877913127856102,S,Raine,24/06/2017,-0.27907875418230116,-0.6760721688046993,0.08828423220821574,-0.7723755222926781,2.482785920117153,0.021697378611592506,-0.048001429326883296,0.14262330140899648,1.121829501458358,-0.6376198760820134,Northern Metropolitan,0.006984852442038875,0.8160394231671224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10007,Pascoe Vale,49 Kent Rd,-0.9814633698531323,h,-0.3373821413229672,SP,Nelson,24/06/2017,-0.27907875418230116,-0.6760721688046993,-0.9470351748622228,-0.7723755222926781,2.482785920117153,0.012676003153813783,-0.048001429326883296,0.14262330140899648,1.1140068391236138,-0.4735383125017688,Northern Metropolitan,0.006984852442038875,0.8160394231671224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10008,Pascoe Vale,12 Shanley St,-0.9814633698531323,h,-0.5250912066422171,S,Brad,24/06/2017,-0.27907875418230116,-0.6760721688046993,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.017896435897547445,-0.11824476371805866,-0.6622814501001786,1.131923259309947,-0.5041412082313264,Northern Metropolitan,0.006984852442038875,0.8160394231671224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10009,Port Melbourne,6/5 Liardet St,-0.9814633698531323,u,-0.4062087986066921,S,hockingstuart,24/06/2017,-1.1310839432016009,1.121583977332092,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.1399355983402763,-0.048001429326883296,0.9475280529181717,-0.4184779466702748,-0.48460539743532005,Southern Metropolitan,0.2726057505558413,0.8492603522213089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10010,Port Melbourne,308/15 Pickles St,0.06487613105796312,u,-0.4312366739825921,S,Greg,24/06/2017,-1.1310839432016009,1.121583977332092,0.08828423220821574,-0.7723755222926781,0.4050752030500361,-0.1399355983402763,-0.13303283411620084,1.162169319987285,-0.4423244495942355,-0.4914381194377806,Southern Metropolitan,0.2726057505558413,0.8492603522213089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10011,Prahran,9/305 Dandenong Rd,-0.9814633698531323,u,-0.08710338756396735,S,hockingstuart,24/06/2017,-0.943642801617355,0.8348412791753032,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.1399355983402763,-0.09236564052130984,-1.198884617772962,-0.6322132691743576,0.10531834728626545,Southern Metropolitan,0.0599719963478017,0.8603339952393712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
